volume,category,title,source_unit,content_text,option_a,option_b,option_c,option_d,correct_answer,explanation,difficulty,tags,booklet,chapter,topic
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,下列何種做法，不會造成生物瀕臨絕種？,設立國家公園,開發森林遊樂區,引進外來種,大量捕捉。,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,有關生物多樣性的觀念，下列何者不適當？,任何生物都有其存在的價值,應多引入各地不同物種以增加生態系中的生物多樣性,生物多樣性有利於自然界中物質的循環與能量的流動,生物多樣性越高，生態系的平衡越不易被破壞。,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,生物多樣性越高，生態系的平衡越不易被破壞。 下列國家公園中，何者的食物網最為複雜？,陽明山國家公園,太魯閣國家公園,墾丁國家公園,金門國家公園,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,人類大量砍伐林木，破壞地球上的熱帶雨林，將導致下列哪些後果？ 甲：許多生物絕種，生物的種類 減少。乙:破壞大氣層中的臭氧層，引起生物基因突變。丙：使全球氧、碳等元素的循環速率減緩。丁：湖泊酸 化，水生生態系破壞。,乙、丁,甲、丙,乙、丙,甲、丁。,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,有關生物多樣性的觀念，下列何者不恰當？,生物多樣性有利於維持生態系的平衡,生物多樣性，有利於自然界中物質的循環與能量的流動,引入世界各地不同的生物，以增加臺灣的生物多樣性,與人類沒有直接利益及關係的生物，也應該保留下來。,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,與人類沒有直接利益及關係的生物，也應該保留下來。 生物之所以會產生多樣性的可能原因包含下列那些條件？ (甲)有性生殖造成生物個體特徵的多樣性 (乙)基因突變 (丙)生活棲地的不同,甲乙丙,甲乙,乙丙,甲丙。,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,溫室效應是因空氣中哪一種汙染物過多造成溫度上升？,氟氯碳化物,二氧化硫,二氧化碳,一氧化碳,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,近日報載鴨與鴨蛋遭戴奧辛汙染的事件，引起民眾重視，已知露天燃燒廢電纜會產生含戴奧辛的氣 體，且戴奧辛可溶於脂質中，下列敘述何者正確？,戴奧辛只會累積在草食性動物體內,戴奧辛對當地造成危害，對其他地區則無影響,戴奧辛的汙染只存於鴨與鴨蛋中,戴奧辛會隨食物鏈轉移累積至高層的消費者體內。,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,戴奧辛會隨食物鏈轉移累積至高層的消費者體內。 鯊魚是海洋中的高級消者，但因為污染及人為捕捉，估計有90%的鯊魚都有生存危機，對於鯊魚的觀 念何者正確？,以能量塔來看，鯊魚位在金字塔頂端,鯊魚是可怕的生物應該趕快殺光,人口增加不會對鯊魚有影響,應該劃出保護區來保護鯊魚,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,桃園地區受酸雨影響日益嚴重，下列何種污染源是造成酸雨的主要原兇？,氟氯碳化物,臭氧,甲烷,氮氧硫化物,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,人類大規模開發利用自然環境及動植物，引起對自然生態之破壞，造成物種之消失，情形甚為嚴重， 有關下列的說法，哪一個是錯誤的？,自然保育形成為全球性運動,訂定「生物多樣性公約」來維持生態平衡及生物多樣性,「拉薩姆公約」的目的是保護溼地,「填湖造田」可以增加生物的種類,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,靜香出了一個關於環境負荷量的問題考大雄，大雄也搞不清楚，你能幫大雄找出哪一個敘述是錯 誤？,生物潛能大於環境負荷量時，可能發生動物播遷,環境負荷量是有限的，因此人類利用科技增加了居住空間和糧食，卻會影響其他生物的生存,當族群密度降至環境最大負荷量以下時，族群密度將不會再增加,族群數量不應超過環境的最大負荷量,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,群落中的生物之間的相互關係有多種，較常見的有：(甲)片利共生：只有一方有利，而另一方無利也 無害。(乙)互利共生：兩種生物皆互蒙其利。(丙)寄生：一方受利，另一方則受害。(丁)競爭：同種或異種生物 間競爭食物、空間。請判斷以下各種生物間的關係，何者正確？,菟絲子吸收其他植物體的養分－丁,有些昆蟲將卵產在植物的組織內，形成蟲癭－甲,海葵與生活在海葵觸手間的小丑魚－乙,動物與動物腸內的大腸菌－丁,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,今日全球的生命樣式與生態結構，是地球數十億年來演化的結果。而人類的生活與生物多樣性息息 相關。下列對生物多樣性的敘述，何者錯誤？,地球上不同的環境中存在著各式各樣、形形色色的生物，稱為生物多樣性,生物多樣性之保育以瀕臨絕種的物種為保育對象，並特別重視棲息地的維護,生態系中存在著多樣的生物種類，食物網愈複雜，生態系就愈穩定,生物物種的絕滅意味著地球自然棲地的破壞，生態系統的崩解,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,下列何者是重視自然資源的保護與合理利用，尊重環境倫理與維持生態平衡的表現？ 在國家公園範圍內廣設飯店、旅館，鼓勵國人利用假日從事生態旅遊，進行環境教育,限制漁民捕捉鯨鯊、黑鮪魚等珍稀魚種的年捕捉量及魚隻大小，以維護自然資源的永續利用,將原始檜木林內千百年歷史的神木全部砍伐利用，再重新種植新樹苗造林，進行森林更新、演替,宣導勿在山坡地上種植檳榔樹，改種經濟價值較高的高冷蔬菜和溫帶水果，增進土地利用價值及防範土,石流,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
第二冊,生物與環境,生物多樣性與自然保育,自然第二冊_生物與環境_生物多樣性與自然保育,在國家公園範圍內廣設飯店、旅館，鼓勵國人利用假日從事生態旅遊，進行環境教育 限制漁民捕捉鯨鯊、黑鮪魚等珍稀魚種的年捕捉量及魚隻大小，以維護自然資源的永續利用 將原始檜木林內千百年歷史的神木全部砍伐利用，再重新種植新樹苗造林，進行森林更新、演替 宣導勿在山坡地上種植檳榔樹，改種經濟價值較高的高冷蔬菜和溫帶水果，增進土地利用價值及防範土 臺灣地區以自然保育為目的所劃設的保護區中，下列何者僅開放供作學術研究及教育為目的之用途， 管制較為嚴格？,玉山國家公園,櫻花鉤吻鮭野生動物保護區,大武山自然保留區,陽明山大屯自然公園,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物多樣性與自然保育 | 自然第二冊_生物與環境_生物多樣性與自然保育,第二冊,生物與環境,生物多樣性與自然保育
